valid_time,latitude,longitude,tp,ro,number,expver
2022-01-02 12:00:00,6.0,95.75,0.000113487244,0.0,0,0001
2022-01-02 12:00:00,6.0,96.0,9.393692e-05,0.0,0,0001
2022-01-02 12:00:00,5.75,95.0,1.8119812e-05,0.0,0,0001
2022-01-02 12:00:00,5.75,95.25,3.8146973e-05,2.1457672e-06,0,0001
2022-01-02 12:00:00,5.75,95.5,0.00011301041,2.1457672e-06,0,0001
2022-01-02 12:00:00,5.75,95.75,0.00019216537,0.0,0,0001
2022-01-02 12:00:00,5.75,96.0,0.00019979477,0.0,0,0001
2022-01-02 12:00:00,5.5,95.0,2.670288e-05,0.0,0,0001
2022-01-02 12:00:00,5.5,95.25,3.8146973e-06,3.6239624e-05,0,0001
2022-01-02 12:00:00,5.5,95.5,1.335144e-05,5.531311e-05,0,0001
2022-01-02 12:00:00,5.5,95.75,4.053116e-05,3.1232834e-05,0,0001
2022-01-02 12:00:00,5.5,96.0,5.1021576e-05,0.0,0,0001
2022-01-02 12:00:00,5.25,95.0,0.00025320053,0.0,0,0001
2022-01-02 12:00:00,5.25,95.25,9.9658966e-05,4.053116e-05,0,0001
2022-01-02 12:00:00,5.25,95.5,1.9073486e-06,6.2942505e-05,0,0001
2022-01-02 12:00:00,5.25,95.75,1.9550323e-05,4.3153763e-05,0,0001
2022-01-02 12:00:00,5.25,96.0,2.4795532e-05,4.7683716e-05,0,0001
2022-01-02 12:00:00,5.0,95.0,0.00016975403,0.0,0,0001
2022-01-02 12:00:00,5.0,95.25,0.00022983551,0.0,0,0001
2022-01-02 12:00:00,5.0,95.5,9.346008e-05,4.4584274e-05,0,0001
2022-01-02 12:00:00,5.0,95.75,6.67572e-06,9.870529e-05,0,0001
2022-01-02 12:00:00,5.0,96.0,1.001358e-05,0.00011634827,0,0001
2022-01-02 15:00:00,6.0,95.0,0.00014162064,0.0,0,0001
2022-01-02 15:00:00,6.0,95.25,9.9658966e-05,0.0,0,0001
2022-01-02 15:00:00,6.0,95.5,0.00011205673,0.0,0,0001
2022-01-02 15:00:00,6.0,95.75,0.0001039505,0.0,0,0001
2022-01-02 15:00:00,6.0,96.0,6.389618e-05,0.0,0,0001
2022-01-02 15:00:00,5.75,95.0,0.00015926361,0.0,0,0001
2022-01-02 15:00:00,5.75,95.25,0.00021219254,2.1457672e-06,0,0001
2022-01-02 15:00:00,5.75,95.5,0.0002655983,2.1457672e-06,0,0001
2022-01-02 15:00:00,5.75,95.75,0.0002360344,0.0,0,0001
2022-01-02 15:00:00,5.75,96.0,0.00014686584,0.0,0,0001
2022-01-02 15:00:00,5.5,95.0,2.8133392e-05,0.0,0,0001
2022-01-02 15:00:00,5.5,95.25,2.0980835e-05,3.6478043e-05,0,0001
2022-01-02 15:00:00,5.5,95.5,6.2942505e-05,5.9127808e-05,0,0001
2022-01-02 15:00:00,5.5,95.75,0.00017595291,3.4570694e-05,0,0001
2022-01-02 15:00:00,5.5,96.0,0.00020980835,0.0,0,0001
2022-01-02 15:00:00,5.25,95.0,0.00019407272,0.0,0,0001
2022-01-02 15:00:00,5.25,95.25,0.00010204315,4.3153763e-05,0,0001
2022-01-02 15:00:00,5.25,95.5,1.8119812e-05,6.4611435e-05,0,0001
2022-01-02 15:00:00,5.25,95.75,5.9127808e-05,4.339218e-05,0,0001
2022-01-02 15:00:00,5.25,96.0,5.9127808e-05,4.7445297e-05,0,0001
2022-01-02 15:00:00,5.0,95.0,0.0004119873,0.0,0,0001
2022-01-02 15:00:00,5.0,95.25,0.00034475327,0.0,0,0001
2022-01-02 15:00:00,5.0,95.5,0.00018119812,4.4822693e-05,0,0001
2022-01-02 15:00:00,5.0,95.75,4.7683716e-06,9.8228455e-05,0,0001
2022-01-02 15:00:00,5.0,96.0,3.33786e-06,0.000115156174,0,0001
2022-01-02 18:00:00,6.0,95.0,0.0005426407,0.0,0,0001
2022-01-02 18:00:00,6.0,95.25,0.0005950928,0.0,0,0001
2022-01-02 18:00:00,6.0,95.5,0.00061035156,0.0,0,0001
